date	id_county	county	id_state	state	size	population	density	demography_1	no_cases	cases_m	cases_w	A00-A04	A05-A14	A15-A34	A35-A59	A60-A79	A80+	no_infected	no_deceased
2020-03-17	6411	SK Darmstadt	6.0	Hessen	122.09	158254.0	1296.2077156196249	0.17	1	0	0	0	0	0	0	0	0	1	0
2020-03-18	6411	SK Darmstadt	6.0	Hessen	122.09	158254.0	1296.2077156196249	0.17	6	6	0	0	0	3	3	0	0	6	0
2020-03-19	6411	SK Darmstadt	6.0	Hessen	122.09	158254.0	1296.2077156196249	0.17	2	2	0	0	0	2	0	0	0	2	0
2020-03-20	6411	SK Darmstadt	6.0	Hessen	122.09	158254.0	1296.2077156196249	0.17	6	5	0	0	0	4	2	0	0	6	0
2020-03-02	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	3	3	0	0	0	3	0	0	0	3	0
2020-03-04	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	1	1	0	0	0	0	1	0	0	1	0
2020-03-05	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	2	0	0	0	0	0	2	0	0	2	0
2020-03-09	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	1	1	0	0	0	1	0	0	0	1	0
2020-03-10	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	3	2	0	0	0	3	0	0	0	3	0
2020-03-11	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	3	1	0	0	0	1	1	1	0	3	0
2020-03-12	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	2	0	0	0	0	2	0	0	0	2	0
2020-03-13	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	11	5	0	0	0	3	6	2	0	11	0
2020-03-14	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	10	6	0	0	0	5	5	0	0	10	0
2020-03-16	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	16	8	0	1	0	5	8	2	0	16	0
2020-03-17	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	31	15	0	0	1	12	14	4	0	31	0
2020-03-18	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	15	5	0	0	0	5	7	2	0	15	0
2020-03-19	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	24	14	0	0	0	7	13	4	0	24	0
2020-03-20	6412	SK Frankfurt am Main	6.0	Hessen	248.31	746878.0	3007.8450324191526	0.16	26	16	0	0	0	7	16	2	1	26	0
2020-03-09	6413	SK Offenbach	6.0	Hessen	44.89	126658.0	2821.5192693250165	0.17	1	0	0	0	0	0	1	0	0	1	0
2020-03-16	6413	SK Offenbach	6.0	Hessen	44.89	126658.0	2821.5192693250165	0.17	2	2	0	0	0	0	2	0	0	2	0
2020-03-17	6413	SK Offenbach	6.0	Hessen	44.89	126658.0	2821.5192693250165	0.17	2	1	0	0	0	1	1	0	0	2	0
2020-03-19	6413	SK Offenbach	6.0	Hessen	44.89	126658.0	2821.5192693250165	0.17	1	0	0	0	0	0	1	0	0	1	0
2020-03-09	6414	SK Wiesbaden	6.0	Hessen	203.93	278654.0	1366.4198499485115	0.2	1	0	0	0	0	0	1	0	0	1	0
2020-03-11	6414	SK Wiesbaden	6.0	Hessen	203.93	278654.0	1366.4198499485115	0.2	4	4	0	0	1	0	1	2	0	4	0
2020-03-12	6414	SK Wiesbaden	6.0	Hessen	203.93	278654.0	1366.4198499485115	0.2	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	6414	SK Wiesbaden	6.0	Hessen	203.93	278654.0	1366.4198499485115	0.2	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	6414	SK Wiesbaden	6.0	Hessen	203.93	278654.0	1366.4198499485115	0.2	12	9	0	0	1	4	6	1	0	12	0
2020-03-17	6414	SK Wiesbaden	6.0	Hessen	203.93	278654.0	1366.4198499485115	0.2	2	1	0	0	0	1	1	0	0	2	0
2020-03-18	6414	SK Wiesbaden	6.0	Hessen	203.93	278654.0	1366.4198499485115	0.2	8	6	0	0	0	2	3	2	0	7	1
2020-03-19	6414	SK Wiesbaden	6.0	Hessen	203.93	278654.0	1366.4198499485115	0.2	12	4	0	1	2	2	6	1	0	12	0
2020-03-20	6414	SK Wiesbaden	6.0	Hessen	203.93	278654.0	1366.4198499485115	0.2	12	7	0	0	1	0	9	2	0	12	0
2020-03-03	6431	LK Bergstraße	6.0	Hessen	719.5099999999999	268780.0	373.5597837417132	0.22	1	0	0	0	0	0	1	0	0	1	0
2020-03-09	6431	LK Bergstraße	6.0	Hessen	719.5099999999999	268780.0	373.5597837417132	0.22	1	0	0	0	0	0	1	0	0	1	0
2020-03-10	6431	LK Bergstraße	6.0	Hessen	719.5099999999999	268780.0	373.5597837417132	0.22	1	0	0	0	0	0	1	0	0	1	0
2020-03-11	6431	LK Bergstraße	6.0	Hessen	719.5099999999999	268780.0	373.5597837417132	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	6431	LK Bergstraße	6.0	Hessen	719.5099999999999	268780.0	373.5597837417132	0.22	1	0	0	0	0	0	0	1	0	1	0
2020-03-16	6431	LK Bergstraße	6.0	Hessen	719.5099999999999	268780.0	373.5597837417132	0.22	12	8	0	0	0	2	9	1	0	12	0
2020-03-17	6431	LK Bergstraße	6.0	Hessen	719.5099999999999	268780.0	373.5597837417132	0.22	6	0	0	0	0	1	4	1	0	6	0
2020-03-18	6431	LK Bergstraße	6.0	Hessen	719.5099999999999	268780.0	373.5597837417132	0.22	4	4	0	0	0	1	3	0	0	4	0
2020-03-19	6431	LK Bergstraße	6.0	Hessen	719.5099999999999	268780.0	373.5597837417132	0.22	7	4	0	0	0	3	2	2	0	7	0
2020-03-20	6431	LK Bergstraße	6.0	Hessen	719.5099999999999	268780.0	373.5597837417132	0.22	4	2	0	0	0	1	3	0	0	4	0
2020-03-12	6432	LK Darmstadt-Dieburg	6.0	Hessen	658.63	296048.0	449.490609295052	0.21	3	2	0	0	0	1	2	0	0	3	0
2020-03-13	6432	LK Darmstadt-Dieburg	6.0	Hessen	658.63	296048.0	449.490609295052	0.21	1	1	0	0	0	0	0	1	0	1	0
2020-03-16	6432	LK Darmstadt-Dieburg	6.0	Hessen	658.63	296048.0	449.490609295052	0.21	4	3	0	0	1	1	2	0	0	4	0
2020-03-17	6432	LK Darmstadt-Dieburg	6.0	Hessen	658.63	296048.0	449.490609295052	0.21	11	8	0	0	0	4	6	1	0	11	0
2020-03-18	6432	LK Darmstadt-Dieburg	6.0	Hessen	658.63	296048.0	449.490609295052	0.21	4	2	0	0	0	0	2	2	0	4	0
2020-03-19	6432	LK Darmstadt-Dieburg	6.0	Hessen	658.63	296048.0	449.490609295052	0.21	15	12	0	0	0	4	11	0	0	15	0
2020-03-20	6432	LK Darmstadt-Dieburg	6.0	Hessen	658.63	296048.0	449.490609295052	0.21	24	15	0	0	0	7	14	3	0	24	0
2020-03-01	6433	LK Groß-Gerau	6.0	Hessen	453.03	271403.0	599.083945875549	0.19	1	0	0	0	0	0	1	0	0	1	0
2020-03-12	6433	LK Groß-Gerau	6.0	Hessen	453.03	271403.0	599.083945875549	0.19	1	1	0	0	0	0	0	1	0	1	0
2020-03-13	6433	LK Groß-Gerau	6.0	Hessen	453.03	271403.0	599.083945875549	0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	6433	LK Groß-Gerau	6.0	Hessen	453.03	271403.0	599.083945875549	0.19	7	4	0	0	0	2	4	1	0	7	0
2020-03-17	6433	LK Groß-Gerau	6.0	Hessen	453.03	271403.0	599.083945875549	0.19	1	0	0	0	0	0	0	1	0	1	0
2020-03-18	6433	LK Groß-Gerau	6.0	Hessen	453.03	271403.0	599.083945875549	0.19	10	6	0	0	2	1	7	0	0	10	0
2020-03-19	6433	LK Groß-Gerau	6.0	Hessen	453.03	271403.0	599.083945875549	0.19	11	5	0	0	0	0	7	3	1	11	0
2020-03-20	6433	LK Groß-Gerau	6.0	Hessen	453.03	271403.0	599.083945875549	0.19	24	20	0	0	0	8	12	3	1	24	0
2020-03-02	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	1	1	0	0	0	1	0	0	0	1	0
2020-03-09	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	1	0	0	0	0	0	1	0	0	1	0
2020-03-12	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	2	0	0	0	0	0	1	0	1	2	0
2020-03-14	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	3	0	0	0	0	0	2	1	0	3	0
2020-03-15	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	4	3	0	0	0	0	4	0	0	4	0
2020-03-16	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	9	6	0	0	0	0	8	0	1	9	0
2020-03-17	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	4	2	0	0	1	1	1	1	0	4	0
2020-03-18	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	9	5	0	0	0	2	6	1	0	9	0
2020-03-19	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	14	8	0	0	2	0	9	3	0	14	0
2020-03-20	6434	LK Hochtaunuskreis	6.0	Hessen	482.0	235995.0	489.6161825726142	0.23	3	2	0	0	0	0	0	3	0	3	0
2020-03-03	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	1	0	0	0	0	0	1	0	0	1	0
2020-03-09	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	1	0	0	0	0	0	1	0	0	1	0
2020-03-10	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	1	0	0	0	0	0	1	0	0	1	0
2020-03-11	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	6	3	0	0	0	0	5	1	0	6	0
2020-03-12	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	8	5	0	0	0	0	6	2	0	8	0
2020-03-13	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	8	4	0	0	0	0	6	2	0	8	0
2020-03-14	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	6	3	0	0	0	0	5	1	0	6	0
2020-03-16	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	3	3	0	0	0	0	3	0	0	3	0
2020-03-17	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	4	2	0	0	0	1	2	1	0	4	0
2020-03-18	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	7	2	0	0	0	2	4	0	0	7	0
2020-03-19	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	3	2	0	0	0	0	3	0	0	3	0
2020-03-20	6435	LK Main-Kinzig-Kreis	6.0	Hessen	1397.55	418208.0	299.2436764337591	0.21	2	1	0	0	0	0	2	0	0	2	0
2020-03-10	6436	LK Main-Taunus-Kreis	6.0	Hessen	222.39	236969.0	1065.556005216062	0.21	2	1	0	0	0	0	1	1	0	2	0
2020-03-11	6436	LK Main-Taunus-Kreis	6.0	Hessen	222.39	236969.0	1065.556005216062	0.21	1	0	0	0	0	0	1	0	0	1	0
2020-03-12	6436	LK Main-Taunus-Kreis	6.0	Hessen	222.39	236969.0	1065.556005216062	0.21	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	6436	LK Main-Taunus-Kreis	6.0	Hessen	222.39	236969.0	1065.556005216062	0.21	7	4	0	0	0	0	6	1	0	7	0
2020-03-16	6436	LK Main-Taunus-Kreis	6.0	Hessen	222.39	236969.0	1065.556005216062	0.21	5	1	0	0	0	1	3	1	0	5	0
2020-03-17	6436	LK Main-Taunus-Kreis	6.0	Hessen	222.39	236969.0	1065.556005216062	0.21	2	1	0	0	0	0	2	0	0	2	0
2020-03-18	6436	LK Main-Taunus-Kreis	6.0	Hessen	222.39	236969.0	1065.556005216062	0.21	9	7	0	0	0	1	8	0	0	9	0
2020-03-19	6436	LK Main-Taunus-Kreis	6.0	Hessen	222.39	236969.0	1065.556005216062	0.21	12	6	0	0	0	0	7	5	0	12	0
2020-03-14	6437	LK Odenwaldkreis	6.0	Hessen	623.97	96597.0	154.81032741958745	0.23	2	1	0	0	0	0	2	0	0	2	0
2020-03-17	6437	LK Odenwaldkreis	6.0	Hessen	623.97	96597.0	154.81032741958745	0.23	6	4	0	0	0	1	5	0	0	6	0
2020-03-18	6437	LK Odenwaldkreis	6.0	Hessen	623.97	96597.0	154.81032741958745	0.23	2	0	0	0	0	0	1	1	0	2	0
2020-03-19	6437	LK Odenwaldkreis	6.0	Hessen	623.97	96597.0	154.81032741958745	0.23	2	1	0	0	0	1	1	0	0	2	0
2020-03-20	6437	LK Odenwaldkreis	6.0	Hessen	623.97	96597.0	154.81032741958745	0.23	3	3	0	0	0	0	1	2	0	3	0
2020-03-07	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	1	1	0	0	0	0	1	0	0	1	0
2020-03-09	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	1	0	0	0	0	0	1	0	0	1	0
2020-03-10	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	1	1	0	0	0	0	1	0	0	1	0
2020-03-11	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	1	1	0	0	0	1	0	0	0	1	0
2020-03-12	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	3	3	0	0	0	1	2	0	0	3	0
2020-03-13	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	6	4	0	0	1	0	3	2	0	6	0
2020-03-14	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	1	0	0	0	0	0	1	0	0	1	0
2020-03-15	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	3	3	0	0	0	1	2	0	0	3	0
2020-03-16	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	4	1	0	0	0	1	3	0	0	4	0
2020-03-17	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	7	3	0	0	0	2	5	0	0	7	0
2020-03-18	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	5	1	0	0	0	1	3	1	0	5	0
2020-03-19	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	9	6	0	0	0	3	4	2	0	9	0
2020-03-20	6438	LK Offenbach	6.0	Hessen	356.29000000000013	351692.0	987.0947823402282	0.21	3	0	0	0	0	1	0	0	2	2	1
2020-03-07	6439	LK Rheingau-Taunus-Kreis	6.0	Hessen	811.48	186602.0	229.95267905555284	0.23	1	0	0	0	0	0	1	0	0	1	0
2020-03-09	6439	LK Rheingau-Taunus-Kreis	6.0	Hessen	811.48	186602.0	229.95267905555284	0.23	3	1	0	0	0	0	2	1	0	3	0
2020-03-10	6439	LK Rheingau-Taunus-Kreis	6.0	Hessen	811.48	186602.0	229.95267905555284	0.23	3	2	0	0	0	0	3	0	0	3	0
2020-03-11	6439	LK Rheingau-Taunus-Kreis	6.0	Hessen	811.48	186602.0	229.95267905555284	0.23	6	2	0	0	0	1	3	2	0	6	0
2020-03-13	6439	LK Rheingau-Taunus-Kreis	6.0	Hessen	811.48	186602.0	229.95267905555284	0.23	6	3	0	0	0	1	3	2	0	6	0
2020-03-14	6439	LK Rheingau-Taunus-Kreis	6.0	Hessen	811.48	186602.0	229.95267905555284	0.23	1	0	0	0	0	1	0	0	0	1	0
2020-03-16	6439	LK Rheingau-Taunus-Kreis	6.0	Hessen	811.48	186602.0	229.95267905555284	0.23	1	0	0	0	0	0	1	0	0	1	0
2020-03-18	6439	LK Rheingau-Taunus-Kreis	6.0	Hessen	811.48	186602.0	229.95267905555284	0.23	3	2	0	0	0	3	0	0	0	3	0
2020-03-19	6439	LK Rheingau-Taunus-Kreis	6.0	Hessen	811.48	186602.0	229.95267905555284	0.23	7	5	0	0	1	0	5	1	0	7	0
2020-03-11	6440	LK Wetteraukreis	6.0	Hessen	1100.6899999999996	305312.0	277.38236924111243	0.21	1	0	0	0	0	1	0	0	0	1	0
2020-03-12	6440	LK Wetteraukreis	6.0	Hessen	1100.6899999999996	305312.0	277.38236924111243	0.21	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	6440	LK Wetteraukreis	6.0	Hessen	1100.6899999999996	305312.0	277.38236924111243	0.21	2	2	0	0	0	0	2	0	0	2	0
2020-03-14	6440	LK Wetteraukreis	6.0	Hessen	1100.6899999999996	305312.0	277.38236924111243	0.21	6	5	0	0	0	0	6	0	0	6	0
2020-03-15	6440	LK Wetteraukreis	6.0	Hessen	1100.6899999999996	305312.0	277.38236924111243	0.21	3	3	0	0	0	0	3	0	0	3	0
2020-03-16	6440	LK Wetteraukreis	6.0	Hessen	1100.6899999999996	305312.0	277.38236924111243	0.21	3	2	0	0	0	0	3	0	0	3	0
2020-03-17	6440	LK Wetteraukreis	6.0	Hessen	1100.6899999999996	305312.0	277.38236924111243	0.21	10	7	0	0	0	0	7	2	1	10	0
2020-03-18	6440	LK Wetteraukreis	6.0	Hessen	1100.6899999999996	305312.0	277.38236924111243	0.21	3	1	0	0	0	0	3	0	0	3	0
2020-03-19	6440	LK Wetteraukreis	6.0	Hessen	1100.6899999999996	305312.0	277.38236924111243	0.21	8	5	0	0	0	1	3	4	0	8	0
2020-03-20	6440	LK Wetteraukreis	6.0	Hessen	1100.6899999999996	305312.0	277.38236924111243	0.21	1	1	0	0	0	0	1	0	0	1	0
2020-02-28	6531	LK Gießen	6.0	Hessen	854.6600000000003	267056.0	312.47045608780104	0.19	1	0	0	0	0	1	0	0	0	1	0
2020-03-01	6531	LK Gießen	6.0	Hessen	854.6600000000003	267056.0	312.47045608780104	0.19	1	1	0	0	0	1	0	0	0	1	0
2020-03-07	6531	LK Gießen	6.0	Hessen	854.6600000000003	267056.0	312.47045608780104	0.19	1	0	0	0	0	0	0	1	0	1	0
2020-03-10	6531	LK Gießen	6.0	Hessen	854.6600000000003	267056.0	312.47045608780104	0.19	2	1	0	0	0	0	2	0	0	2	0
2020-03-13	6531	LK Gießen	6.0	Hessen	854.6600000000003	267056.0	312.47045608780104	0.19	2	1	0	0	0	0	2	0	0	2	0
2020-03-14	6531	LK Gießen	6.0	Hessen	854.6600000000003	267056.0	312.47045608780104	0.19	5	4	0	0	0	1	2	2	0	5	0
2020-03-16	6531	LK Gießen	6.0	Hessen	854.6600000000003	267056.0	312.47045608780104	0.19	4	2	0	0	0	1	3	0	0	4	0
2020-03-17	6531	LK Gießen	6.0	Hessen	854.6600000000003	267056.0	312.47045608780104	0.19	9	6	0	0	0	6	3	0	0	9	0
2020-03-18	6531	LK Gießen	6.0	Hessen	854.6600000000003	267056.0	312.47045608780104	0.19	12	8	0	0	1	1	9	1	0	12	0
2020-03-01	6532	LK Lahn-Dill-Kreis	6.0	Hessen	1066.53	254164.0	238.30928337693268	0.22	2	2	0	0	0	1	1	0	0	2	0
2020-03-09	6532	LK Lahn-Dill-Kreis	6.0	Hessen	1066.53	254164.0	238.30928337693268	0.22	2	0	0	0	0	0	2	0	0	2	0
2020-03-12	6532	LK Lahn-Dill-Kreis	6.0	Hessen	1066.53	254164.0	238.30928337693268	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	6532	LK Lahn-Dill-Kreis	6.0	Hessen	1066.53	254164.0	238.30928337693268	0.22	4	1	0	0	0	1	2	1	0	4	0
2020-03-15	6532	LK Lahn-Dill-Kreis	6.0	Hessen	1066.53	254164.0	238.30928337693268	0.22	7	2	0	0	0	2	5	0	0	7	0
2020-03-18	6532	LK Lahn-Dill-Kreis	6.0	Hessen	1066.53	254164.0	238.30928337693268	0.22	7	3	0	0	0	0	5	2	0	7	0
2020-03-19	6532	LK Lahn-Dill-Kreis	6.0	Hessen	1066.53	254164.0	238.30928337693268	0.22	9	6	0	0	0	0	8	1	0	9	0
2020-03-13	6533	LK Limburg-Weilburg	6.0	Hessen	738.4599999999997	171971.0	232.87788099558543	0.21	1	1	0	0	0	0	0	0	1	1	0
2020-03-14	6533	LK Limburg-Weilburg	6.0	Hessen	738.4599999999997	171971.0	232.87788099558543	0.21	2	2	0	0	0	1	1	0	0	2	0
2020-03-16	6533	LK Limburg-Weilburg	6.0	Hessen	738.4599999999997	171971.0	232.87788099558543	0.21	2	0	0	0	0	0	0	2	0	2	0
2020-03-17	6533	LK Limburg-Weilburg	6.0	Hessen	738.4599999999997	171971.0	232.87788099558543	0.21	7	2	0	0	2	0	4	1	0	7	0
2020-03-18	6533	LK Limburg-Weilburg	6.0	Hessen	738.4599999999997	171971.0	232.87788099558543	0.21	27	14	0	0	0	6	17	4	0	27	0
2020-03-19	6533	LK Limburg-Weilburg	6.0	Hessen	738.4599999999997	171971.0	232.87788099558543	0.21	3	3	0	0	0	1	2	0	0	3	0
2020-03-20	6533	LK Limburg-Weilburg	6.0	Hessen	738.4599999999997	171971.0	232.87788099558543	0.21	2	1	0	0	0	1	1	0	0	2	0
2020-03-09	6534	LK Marburg-Biedenkopf	6.0	Hessen	1262.5399999999995	246165.0	194.97600076037202	0.19	6	3	0	0	0	0	6	0	0	6	0
2020-03-11	6534	LK Marburg-Biedenkopf	6.0	Hessen	1262.5399999999995	246165.0	194.97600076037202	0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	6534	LK Marburg-Biedenkopf	6.0	Hessen	1262.5399999999995	246165.0	194.97600076037202	0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	6534	LK Marburg-Biedenkopf	6.0	Hessen	1262.5399999999995	246165.0	194.97600076037202	0.19	14	10	0	0	0	3	7	4	0	14	0
2020-03-17	6534	LK Marburg-Biedenkopf	6.0	Hessen	1262.5399999999995	246165.0	194.97600076037202	0.19	4	3	0	0	0	1	0	3	0	4	0
2020-03-18	6534	LK Marburg-Biedenkopf	6.0	Hessen	1262.5399999999995	246165.0	194.97600076037202	0.19	4	3	0	0	0	2	1	1	0	4	0
2020-03-20	6534	LK Marburg-Biedenkopf	6.0	Hessen	1262.5399999999995	246165.0	194.97600076037202	0.19	5	2	0	0	0	1	4	0	0	5	0
2020-03-05	6535	LK Vogelsbergkreis	6.0	Hessen	1458.9899999999998	106451.0	72.96211762931894	0.24	1	0	0	0	0	1	0	0	0	1	0
2020-03-11	6535	LK Vogelsbergkreis	6.0	Hessen	1458.9899999999998	106451.0	72.96211762931894	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	6535	LK Vogelsbergkreis	6.0	Hessen	1458.9899999999998	106451.0	72.96211762931894	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	6535	LK Vogelsbergkreis	6.0	Hessen	1458.9899999999998	106451.0	72.96211762931894	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-17	6535	LK Vogelsbergkreis	6.0	Hessen	1458.9899999999998	106451.0	72.96211762931894	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-18	6535	LK Vogelsbergkreis	6.0	Hessen	1458.9899999999998	106451.0	72.96211762931894	0.24	7	3	0	0	0	0	7	0	0	7	0
2020-03-19	6535	LK Vogelsbergkreis	6.0	Hessen	1458.9899999999998	106451.0	72.96211762931894	0.24	3	2	0	0	0	2	1	0	0	3	0
2020-03-20	6535	LK Vogelsbergkreis	6.0	Hessen	1458.9899999999998	106451.0	72.96211762931894	0.24	2	1	0	0	0	0	1	1	0	2	0
2020-03-11	6611	SK Kassel	6.0	Hessen	106.78	200736.0	1879.9026034837984	0.2	3	1	0	0	0	2	1	0	0	3	0
2020-03-13	6611	SK Kassel	6.0	Hessen	106.78	200736.0	1879.9026034837984	0.2	5	2	0	0	0	1	4	0	0	5	0
2020-03-14	6611	SK Kassel	6.0	Hessen	106.78	200736.0	1879.9026034837984	0.2	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	6611	SK Kassel	6.0	Hessen	106.78	200736.0	1879.9026034837984	0.2	2	1	0	0	0	0	2	0	0	2	0
2020-03-17	6611	SK Kassel	6.0	Hessen	106.78	200736.0	1879.9026034837984	0.2	8	5	0	0	0	2	3	2	1	8	0
2020-03-18	6611	SK Kassel	6.0	Hessen	106.78	200736.0	1879.9026034837984	0.2	10	6	0	0	0	4	5	1	0	10	0
2020-03-19	6611	SK Kassel	6.0	Hessen	106.78	200736.0	1879.9026034837984	0.2	5	1	0	0	0	2	3	0	0	5	0
2020-03-20	6611	SK Kassel	6.0	Hessen	106.78	200736.0	1879.9026034837984	0.2	5	4	0	0	0	1	3	1	0	5	0
2020-03-09	6631	LK Fulda	6.0	Hessen	1380.48	221783.0	160.6564383402874	0.21	2	2	0	0	0	1	1	0	0	2	0
2020-03-11	6631	LK Fulda	6.0	Hessen	1380.48	221783.0	160.6564383402874	0.21	4	3	0	0	0	0	3	1	0	4	0
2020-03-12	6631	LK Fulda	6.0	Hessen	1380.48	221783.0	160.6564383402874	0.21	2	0	0	0	0	0	2	0	0	2	0
2020-03-13	6631	LK Fulda	6.0	Hessen	1380.48	221783.0	160.6564383402874	0.21	2	0	0	0	0	0	2	0	0	2	0
2020-03-14	6631	LK Fulda	6.0	Hessen	1380.48	221783.0	160.6564383402874	0.21	18	9	0	0	0	4	13	1	0	18	0
2020-03-16	6631	LK Fulda	6.0	Hessen	1380.48	221783.0	160.6564383402874	0.21	9	4	0	0	0	2	6	1	0	9	0
2020-03-17	6631	LK Fulda	6.0	Hessen	1380.48	221783.0	160.6564383402874	0.21	4	2	0	0	0	2	2	0	0	4	0
2020-03-18	6631	LK Fulda	6.0	Hessen	1380.48	221783.0	160.6564383402874	0.21	14	11	0	0	0	7	4	3	0	14	0
2020-03-19	6631	LK Fulda	6.0	Hessen	1380.48	221783.0	160.6564383402874	0.21	15	10	0	0	0	5	8	2	0	15	0
2020-03-20	6631	LK Fulda	6.0	Hessen	1380.48	221783.0	160.6564383402874	0.21	6	3	0	0	0	3	3	0	0	6	0
2020-03-12	6632	LK Hersfeld-Rotenburg	6.0	Hessen	1097.09	121101.0	110.38383359614984	0.24	6	4	0	0	0	0	5	1	0	6	0
2020-03-14	6632	LK Hersfeld-Rotenburg	6.0	Hessen	1097.09	121101.0	110.38383359614984	0.24	3	3	0	0	0	0	3	0	0	3	0
2020-03-15	6632	LK Hersfeld-Rotenburg	6.0	Hessen	1097.09	121101.0	110.38383359614984	0.24	3	2	0	0	0	0	3	0	0	3	0
2020-03-17	6632	LK Hersfeld-Rotenburg	6.0	Hessen	1097.09	121101.0	110.38383359614984	0.24	4	3	0	0	0	2	2	0	0	4	0
